Unnamed: 0;DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO;MÊS;ANO
102151;2018-11-18;2018-11-24;NORTE;RONDONIA;GLP;57;R$/13Kg;77.342;6.561;65.0;90.0;14.687;0.085;62.655;5.412;57.75;75;0.086;11;2018
102152;2018-11-18;2018-11-24;NORTE;RORAIMA;GLP;24;R$/13Kg;83.875;2.29;77.0;85.0;13.175;0.027;70.7;0;70.7;70.7;0;11;2018
102153;2018-11-18;2018-11-24;SUL;SANTA CATARINA;GLP;100;R$/13Kg;70.131;5.448;62.0;87.0;18.388;0.078;51.743;4.261;44.85;65;0.082;11;2018
102154;2018-11-18;2018-11-24;SUDESTE;SAO PAULO;GLP;1016;R$/13Kg;68.729;5.861;50.0;89.9;17.955;0.085;50.774;5.052;39.9;72.5;0.099;11;2018
102155;2018-11-18;2018-11-24;NORDESTE;SERGIPE;GLP;26;R$/13Kg;71.616;4.797;59.99;80.0;17.268;0.067;54.348;3.782;46;55.38;0.07;11;2018
102156;2018-11-18;2018-11-24;NORTE;TOCANTINS;GLP;88;R$/13Kg;82.131;5.071;70.0;95.0;16.476;0.062;65.655;8.751;32.4;71.38;0.133;11;2018
102157;2018-11-18;2018-11-24;NORDESTE;ALAGOAS;GNV;6;R$/m3;3.193;0.005;3.189;3.199;1.033;0.002;2.16;0.102;2.0885;2.2323;0.047;11;2018
102158;2018-11-18;2018-11-24;NORTE;AMAZONAS;GNV;2;R$/m3;3.09;0.0;3.09;3.09;0.585;0.0;2.505;0;2.505;2.505;0;11;2018
102159;2018-11-18;2018-11-24;NORDESTE;BAHIA;GNV;15;R$/m3;2.985;0.015;2.94;2.999;0.949;0.005;2.036;0.15;1.9063;2.2513;0.074;11;2018
102160;2018-11-18;2018-11-24;NORDESTE;CEARA;GNV;14;R$/m3;3.392;0.0559999999999999;3.369;3.59;0.717;0.017;2.675;0;2.675;2.675;0;11;2018
102161;2018-11-18;2018-11-24;SUDESTE;ESPIRITO SANTO;GNV;8;R$/m3;3.196;0.195;2.99;3.66;1.041;0.061;2.155;0.007;2.1503;2.16;0.003;11;2018
102162;2018-11-18;2018-11-24;SUDESTE;MINAS GERAIS;GNV;4;R$/m3;3.299;0.04;3.22;3.299;-;0.012;-;-;-;-;-;11;2018
102163;2018-11-18;2018-11-24;NORDESTE;PARAIBA;GNV;8;R$/m3;3.434;0.278;2.95;3.779;0.628;0.081;2.806;0;2.8055;2.8055;0;11;2018
102164;2018-11-18;2018-11-24;SUL;PARANA;GNV;2;R$/m3;3.125;0.319;2.899;3.35;-;0.102;-;-;-;-;-;11;2018
102165;2018-11-18;2018-11-24;NORDESTE;PERNAMBUCO;GNV;15;R$/m3;2.699;0.0;2.699;2.699;1.019;0.0;1.68;0;1.6803;1.6803;0;11;2018
102166;2018-11-18;2018-11-24;SUDESTE;RIO DE JANEIRO;GNV;105;R$/m3;3.075;0.324;2.699;4.1;0.93;0.105;2.145;0.22;1.9447;2.841;0.103;11;2018
102167;2018-11-18;2018-11-24;NORDESTE;RIO GRANDE DO NORTE;GNV;7;R$/m3;3.457;0.038;3.379;3.49;0.698;0.011;2.759;0;2.759;2.759;0;11;2018
102168;2018-11-18;2018-11-24;SUL;RIO GRANDE DO SUL;GNV;17;R$/m3;3.202;0.108;2.999;3.349;0.967;0.034;2.235;0.193;1.8971;2.2557;0.086;11;2018
102169;2018-11-18;2018-11-24;SUL;SANTA CATARINA;GNV;18;R$/m3;2.874;0.093;2.599;2.999;-;0.032;-;-;-;-;-;11;2018
102170;2018-11-18;2018-11-24;SUDESTE;SAO PAULO;GNV;30;R$/m3;2.433;0.362;2.077;3.359;0.585;0.149;1.848;0.194;1.64;2.2489;0.105;11;2018
102171;2018-11-18;2018-11-24;NORDESTE;SERGIPE;GNV;4;R$/m3;3.641;0.025;3.599;3.659;0.64;0.0069999999999999;3.001;0;3.0005;3.0005;0;11;2018
102172;2018-11-25;2018-12-01;NORTE;ACRE;ETANOL HIDRATADO;17;R$/l;4.032;0.095;3.95;4.25;0.523;0.024;3.509;0.048;3.4123;3.5546;0.014;11;2018
102173;2018-11-25;2018-12-01;NORDESTE;ALAGOAS;ETANOL HIDRATADO;51;R$/l;3.326;0.198999999999999;3.09;3.788;0.483;0.06;2.843;0.23;2.2214;3.1445;0.081;11;2018
102174;2018-11-25;2018-12-01;NORTE;AMAZONAS;ETANOL HIDRATADO;39;R$/l;3.639;0.094;3.49;3.99;0.288;0.026;3.351;0.054;3.2045;3.4346;0.016;11;2018
102175;2018-11-25;2018-12-01;NORDESTE;BAHIA;ETANOL HIDRATADO;328;R$/l;3.3;0.242;2.95;3.999;0.51;0.073;2.79;0.107;2.57;3.3064;0.038;11;2018
102176;2018-11-25;2018-12-01;NORDESTE;CEARA;ETANOL HIDRATADO;197;R$/l;3.55;0.0969999999999999;3.39;3.89;0.52;0.027;3.03;0.109;2.8679;3.2219;0.036;11;2018
102177;2018-11-25;2018-12-01;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;42;R$/l;3.358;0.086;3.189;3.499;0.36;0.026;2.998;0.121;2.651;3.1533;0.04;11;2018
102178;2018-11-25;2018-12-01;SUDESTE;ESPIRITO SANTO;ETANOL HIDRATADO;72;R$/l;3.642;0.183;3.29;4.29;0.394;0.05;3.248;0.049;3.2232;3.3339;0.015;11;2018
102179;2018-11-25;2018-12-01;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;232;R$/l;2.931;0.166;2.719;3.4;0.301;0.057;2.63;0.11;2.116;2.8167;0.042;11;2018
102180;2018-11-25;2018-12-01;NORDESTE;MARANHAO;ETANOL HIDRATADO;39;R$/l;3.665;0.193;3.249;4.25;0.499;0.053;3.166;0.068;3.09;3.2275;0.021;11;2018
102181;2018-11-25;2018-12-01;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;160;R$/l;2.816;0.216;2.633;3.359;0.277;0.077;2.539;0.1;2.4;2.771;0.039;11;2018
102182;2018-11-25;2018-12-01;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;86;R$/l;3.362;0.159;2.99;3.749;0.404;0.047;2.958;0.091;2.7565;3.1213;0.031;11;2018
102183;2018-11-25;2018-12-01;SUDESTE;MINAS GERAIS;ETANOL HIDRATADO;590;R$/l;3.036;0.161;2.64;3.787;0.388;0.053;2.648;0.136;2.3378;2.9905;0.051;11;2018
102184;2018-11-25;2018-12-01;NORTE;PARA;ETANOL HIDRATADO;45;R$/l;3.756;0.284;3.39;4.65;0.427;0.076;3.329;0.197;2.94;3.734;0.059;11;2018
102185;2018-11-25;2018-12-01;NORDESTE;PARAIBA;ETANOL HIDRATADO;60;R$/l;3.069;0.204;2.919;3.699;0.296;0.066;2.773;0.128;2.61;3.1349;0.046;11;2018
102186;2018-11-25;2018-12-01;SUL;PARANA;ETANOL HIDRATADO;373;R$/l;2.935;0.14;2.55;3.39;0.372;0.048;2.563;0.127;2.2932;2.9741;0.05;11;2018
102187;2018-11-25;2018-12-01;NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;170;R$/l;3.151;0.226;2.899;3.877;0.374;0.072;2.777;0.116;2.4646;3.0667;0.042;11;2018
102188;2018-11-25;2018-12-01;NORDESTE;PIAUI;ETANOL HIDRATADO;46;R$/l;3.336;0.132;3.259;3.84;0.451;0.04;2.885;0.027;2.8655;2.9257;0.009;11;2018
102189;2018-11-25;2018-12-01;SUDESTE;RIO DE JANEIRO;ETANOL HIDRATADO;412;R$/l;3.505;0.201999999999999;2.98;4.199;0.483;0.0579999999999999;3.022;0.201;2.5681;3.6726;0.067;11;2018
102190;2018-11-25;2018-12-01;NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;58;R$/l;3.446;0.064;3.368;3.69;0.283;0.019;3.163;0.038;3.1256;3.1951;0.012;11;2018
102191;2018-11-25;2018-12-01;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;188;R$/l;4.046;0.195;3.55;4.599;0.459;0.048;3.587;0.214;2.7217;4.0491;0.06;11;2018
102192;2018-11-25;2018-12-01;NORTE;RONDONIA;ETANOL HIDRATADO;33;R$/l;3.86;0.3;3.49;4.5;0.259;0.078;3.601;0.098;3.5293;3.8;0.027;11;2018
102193;2018-11-25;2018-12-01;NORTE;RORAIMA;ETANOL HIDRATADO;5;R$/l;3.954;0.089;3.89;4.1;0.546;0.023;3.408;0.128;3.2641;3.5657;0.038;11;2018
102194;2018-11-25;2018-12-01;SUL;SANTA CATARINA;ETANOL HIDRATADO;159;R$/l;3.52;0.181;2.999;3.999;0.337;0.051;3.183;0.116;2.895;3.3273;0.036;11;2018
102195;2018-11-25;2018-12-01;SUDESTE;SAO PAULO;ETANOL HIDRATADO;1662;R$/l;2.696;0.159;2.259;3.599;0.354;0.059;2.342;0.101;1.9015;2.6934;0.043;11;2018
102196;2018-11-25;2018-12-01;NORDESTE;SERGIPE;ETANOL HIDRATADO;32;R$/l;3.376;0.108;3.25;3.599;0.527;0.032;2.849;0.185;2.57;3.035;0.065;11;2018
102197;2018-11-25;2018-12-01;NORTE;TOCANTINS;ETANOL HIDRATADO;40;R$/l;3.76;0.166999999999999;3.49;4.359;0.483;0.044;3.277;0.166;2.8994;3.5128;0.051;11;2018
102198;2018-11-25;2018-12-01;NORTE;ACRE;ÓLEO DIESEL;36;R$/l;4.658;0.15;4.29;4.87;0.696;0.032;3.962;0.168;3.498;4.0733;0.042;11;2018
102199;2018-11-25;2018-12-01;NORDESTE;ALAGOAS;ÓLEO DIESEL;43;R$/l;3.837;0.136;3.65;4.229;0.379;0.035;3.458;0.093;3.26;3.6602;0.027;11;2018
102200;2018-11-25;2018-12-01;NORTE;AMAPA;ÓLEO DIESEL;18;R$/l;3.913;0.111;3.69;4.2;0.362;0.0279999999999999;3.551;0.048;3.5036;3.6374;0.014;11;2018
102201;2018-11-25;2018-12-01;NORTE;AMAZONAS;ÓLEO DIESEL;36;R$/l;3.809;0.166999999999999;3.69;4.456;0.388;0.044;3.421;0.09;3.22;3.5534;0.026;11;2018
102202;2018-11-25;2018-12-01;NORDESTE;BAHIA;ÓLEO DIESEL;205;R$/l;3.627;0.166999999999999;3.31;4.18;0.391;0.046;3.236;0.087;3.11;3.508;0.027;11;2018
102203;2018-11-25;2018-12-01;NORDESTE;CEARA;ÓLEO DIESEL;62;R$/l;3.844;0.094;3.629;4.14;0.358;0.024;3.486;0.03;3.4369;3.5388;0.009;11;2018
102204;2018-11-25;2018-12-01;CENTRO OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;24;R$/l;3.79;0.133;3.499;4.099;0.354;0.035;3.436;0.103;3.263;3.5737;0.03;11;2018
102205;2018-11-25;2018-12-01;SUDESTE;ESPIRITO SANTO;ÓLEO DIESEL;69;R$/l;3.585;0.122;3.29;3.94;0.397;0.034;3.188;0.067;3.08;3.3471;0.021;11;2018
102206;2018-11-25;2018-12-01;CENTRO OESTE;GOIAS;ÓLEO DIESEL;158;R$/l;3.718;0.139;3.439;4.099;0.373;0.037;3.345;0.086;3.205;3.467;0.026;11;2018
102207;2018-11-25;2018-12-01;NORDESTE;MARANHAO;ÓLEO DIESEL;57;R$/l;3.586;0.122;3.469;3.99;0.314;0.034;3.272;0.072;3.175;3.3767;0.022;11;2018
102208;2018-11-25;2018-12-01;CENTRO OESTE;MATO GROSSO;ÓLEO DIESEL;84;R$/l;4.01;0.226999999999999;3.659;4.53;0.491;0.057;3.519;0.092;3.39;3.747;0.026;11;2018
102209;2018-11-25;2018-12-01;CENTRO OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;54;R$/l;3.672;0.116999999999999;3.449;3.899;0.433;0.032;3.239;0.102;3.075;3.3746;0.031;11;2018
102210;2018-11-25;2018-12-01;SUDESTE;MINAS GERAIS;ÓLEO DIESEL;369;R$/l;3.682;0.14;3.399;4.289;0.372;0.038;3.31;0.1;3.056;3.6134;0.03;11;2018
102211;2018-11-25;2018-12-01;NORTE;PARA;ÓLEO DIESEL;69;R$/l;3.945;0.187;3.53;4.31;0.524;0.047;3.421;0.104;3.2539;3.6396;0.03;11;2018
102212;2018-11-25;2018-12-01;NORDESTE;PARAIBA;ÓLEO DIESEL;25;R$/l;3.665;0.091;3.569;3.899;0.307;0.025;3.358;0.051;3.2859;3.4234;0.015;11;2018
102213;2018-11-25;2018-12-01;SUL;PARANA;ÓLEO DIESEL;216;R$/l;3.424;0.128;3.08;3.75;0.371;0.037;3.053;0.103;2.8807;3.3717;0.034;11;2018
102214;2018-11-25;2018-12-01;NORDESTE;PERNAMBUCO;ÓLEO DIESEL;10;R$/l;3.729;0.104;3.59;3.95;0.365;0.0279999999999999;3.364;0.127;3.18;3.5565;0.038;11;2018
102215;2018-11-25;2018-12-01;NORDESTE;PIAUI;ÓLEO DIESEL;35;R$/l;3.784;0.081;3.699;3.959;0.352;0.021;3.432;0.03;3.4055;3.4888;0.009;11;2018
102216;2018-11-25;2018-12-01;SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;198;R$/l;3.643;0.157;3.249;3.999;0.458;0.043;3.185;0.106;2.985;3.4306;0.033;11;2018
102217;2018-11-25;2018-12-01;NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL;46;R$/l;3.757;0.093;3.61;3.94;0.303;0.025;3.454;0.046;3.369;3.5168;0.013;11;2018
102218;2018-11-25;2018-12-01;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;213;R$/l;3.592;0.144;3.269;3.99;0.455;0.04;3.137;0.106;2.9659;3.3757;0.034;11;2018
102219;2018-11-25;2018-12-01;NORTE;RONDONIA;ÓLEO DIESEL;67;R$/l;3.908;0.078;3.699;4.07;0.461;0.02;3.447;0.12;3.2943;3.649;0.035;11;2018
102220;2018-11-25;2018-12-01;NORTE;RORAIMA;ÓLEO DIESEL;12;R$/l;3.706;0.0819999999999999;3.59;3.83;0.398;0.022;3.308;0.069;3.19;3.43;0.021;11;2018
102221;2018-11-25;2018-12-01;SUL;SANTA CATARINA;ÓLEO DIESEL;88;R$/l;3.523;0.12;3.29;3.799;0.363;0.034;3.16;0.14;2.96;3.394;0.044;11;2018
102222;2018-11-25;2018-12-01;SUDESTE;SAO PAULO;ÓLEO DIESEL;825;R$/l;3.523;0.142;3.179;4.199;0.397;0.04;3.126;0.111;2.94;3.57;0.036;11;2018
102223;2018-11-25;2018-12-01;NORDESTE;SERGIPE;ÓLEO DIESEL;20;R$/l;3.649;0.118;3.449;3.969;0.296;0.032;3.353;0.158;3.11;3.4875;0.047;11;2018
102224;2018-11-25;2018-12-01;NORTE;TOCANTINS;ÓLEO DIESEL;32;R$/l;3.696;0.278;3.419;4.95;0.45;0.075;3.246;0.065;3.14;3.3519;0.02;11;2018
102225;2018-11-25;2018-12-01;NORTE;ACRE;ÓLEO DIESEL S10;37;R$/l;4.516;0.162;4.34;5.09;0.703;0.036;3.813;0.207;3.3411;4.18;0.054;11;2018
102226;2018-11-25;2018-12-01;NORDESTE;ALAGOAS;ÓLEO DIESEL S10;45;R$/l;3.889;0.118;3.749;4.279;0.43;0.03;3.459;0.091;3.31;3.6406;0.026;11;2018
102227;2018-11-25;2018-12-01;NORTE;AMAPA;ÓLEO DIESEL S10;15;R$/l;4.483;0.188999999999999;4.25;4.69;0.527;0.042;3.956;0.081;3.8823;4.1041;0.02;11;2018
102228;2018-11-25;2018-12-01;NORTE;AMAZONAS;ÓLEO DIESEL S10;47;R$/l;3.88;0.2;3.72;4.5;0.375;0.052;3.505;0.123;3.07;3.81;0.035;11;2018
102229;2018-11-25;2018-12-01;NORDESTE;BAHIA;ÓLEO DIESEL S10;265;R$/l;3.708;0.178;3.39;4.41;0.405;0.048;3.303;0.096;3.1415;3.6579;0.029;11;2018
102230;2018-11-25;2018-12-01;NORDESTE;CEARA;ÓLEO DIESEL S10;214;R$/l;3.853;0.094;3.69;4.19;0.322;0.024;3.531;0.052;3.4369;3.6494;0.015;11;2018
102231;2018-11-25;2018-12-01;CENTRO OESTE;DISTRITO FEDERAL;ÓLEO DIESEL S10;33;R$/l;3.922;0.128;3.599;4.209;0.4;0.033;3.522;0.099;3.354;3.63;0.028;11;2018
102232;2018-11-25;2018-12-01;SUDESTE;ESPIRITO SANTO;ÓLEO DIESEL S10;94;R$/l;3.697;0.115999999999999;3.44;3.99;0.473;0.031;3.224;0.068;3.0663;3.4971;0.021;11;2018
102233;2018-11-25;2018-12-01;CENTRO OESTE;GOIAS;ÓLEO DIESEL S10;170;R$/l;3.829;0.123;3.559;4.13;0.388;0.032;3.441;0.09;3.27;3.5762;0.026;11;2018
102234;2018-11-25;2018-12-01;NORDESTE;MARANHAO;ÓLEO DIESEL S10;117;R$/l;3.716;0.124;3.389;4.1;0.414;0.033;3.302;0.227;3.0899;3.782;0.069;11;2018
102235;2018-11-25;2018-12-01;CENTRO OESTE;MATO GROSSO;ÓLEO DIESEL S10;128;R$/l;4.06;0.243;3.639;4.66;0.486;0.06;3.574;0.101;3.42;3.77;0.028;11;2018
102236;2018-11-25;2018-12-01;CENTRO OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S10;76;R$/l;3.798;0.111999999999999;3.559;4.03;0.442;0.0289999999999999;3.356;0.1;3.1305;3.48;0.03;11;2018
102237;2018-11-25;2018-12-01;SUDESTE;MINAS GERAIS;ÓLEO DIESEL S10;451;R$/l;3.788;0.134;3.48;4.38;0.4;0.035;3.388;0.11;3.1113;3.6342;0.032;11;2018
102238;2018-11-25;2018-12-01;NORTE;PARA;ÓLEO DIESEL S10;106;R$/l;3.921;0.209;3.409;4.33;0.421;0.053;3.5;0.101;3.2756;3.626;0.029;11;2018
102239;2018-11-25;2018-12-01;NORDESTE;PARAIBA;ÓLEO DIESEL S10;54;R$/l;3.709;0.094;3.59;3.999;0.295;0.025;3.414;0.072;3.27;3.6039;0.021;11;2018
102240;2018-11-25;2018-12-01;SUL;PARANA;ÓLEO DIESEL S10;293;R$/l;3.521;0.132;3.17;3.85;0.412;0.037;3.109;0.108;2.925;3.38;0.035;11;2018
102241;2018-11-25;2018-12-01;NORDESTE;PERNAMBUCO;ÓLEO DIESEL S10;177;R$/l;3.668;0.104;3.469;4.03;0.415;0.0279999999999999;3.253;0.109;3.13;3.6792;0.034;11;2018
102242;2018-11-25;2018-12-01;NORDESTE;PIAUI;ÓLEO DIESEL S10;59;R$/l;3.853;0.1;3.749;4.089;0.381;0.026;3.472;0.042;3.4426;3.5933;0.012;11;2018
102243;2018-11-25;2018-12-01;SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S10;321;R$/l;3.75;0.149;3.344;4.199;0.471;0.04;3.279;0.121;2.987;3.6196;0.037;11;2018
102244;2018-11-25;2018-12-01;NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S10;55;R$/l;3.924;0.076;3.699;4.09;0.349;0.019;3.575;0.04;3.4687;3.6287;0.011;11;2018
102245;2018-11-25;2018-12-01;SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S10;289;R$/l;3.706;0.154;3.399;4.119;0.488;0.042;3.218;0.132;3.0199;3.556;0.041;11;2018
102246;2018-11-25;2018-12-01;NORTE;RONDONIA;ÓLEO DIESEL S10;63;R$/l;3.992;0.08;3.759;4.17;0.498;0.02;3.494;0.107;3.35;3.6786;0.031;11;2018
102247;2018-11-25;2018-12-01;NORTE;RORAIMA;ÓLEO DIESEL S10;12;R$/l;3.744;0.08;3.63;3.85;0.371;0.021;3.373;0.077;3.24;3.53;0.023;11;2018
102248;2018-11-25;2018-12-01;SUL;SANTA CATARINA;ÓLEO DIESEL S10;207;R$/l;3.627;0.142;3.309;4.259;0.378;0.039;3.249;0.141;3.011;3.5397;0.043;11;2018
102249;2018-11-25;2018-12-01;SUDESTE;SAO PAULO;ÓLEO DIESEL S10;1255;R$/l;3.647;0.154;3.149;4.386;0.427;0.042;3.22;0.121;2.9761;3.6445;0.038;11;2018
102250;2018-11-25;2018-12-01;NORDESTE;SERGIPE;ÓLEO DIESEL S10;36;R$/l;3.763;0.129;3.519;3.989;0.39;0.034;3.373;0.08;3.16;3.449;0.024;11;2018
102251;2018-11-25;2018-12-01;NORTE;TOCANTINS;ÓLEO DIESEL S10;44;R$/l;3.748;0.249;3.499;5.07;0.433;0.066;3.315;0.046;3.25;3.421;0.014;11;2018
102252;2018-11-25;2018-12-01;NORTE;ACRE;GASOLINA COMUM;39;R$/l;5.033;0.317;4.74;5.75;0.789;0.063;4.244;0.17;3.9979;4.6338;0.04;11;2018
102253;2018-11-25;2018-12-01;NORDESTE;ALAGOAS;GASOLINA COMUM;55;R$/l;4.757;0.13;4.59;5.198;0.714;0.027;4.043;0.097;3.8531;4.2502;0.024;11;2018
102254;2018-11-25;2018-12-01;NORTE;AMAPA;GASOLINA COMUM;29;R$/l;3.925;0.153;3.78;4.57;0.252;0.039;3.673;0.037;3.6133;3.7706;0.01;11;2018
102255;2018-11-25;2018-12-01;NORTE;AMAZONAS;GASOLINA COMUM;71;R$/l;4.645;0.278999999999999;4.55;5.5;0.707;0.06;3.938;0.155;3.6;4.41;0.039;11;2018
102256;2018-11-25;2018-12-01;NORDESTE;BAHIA;GASOLINA COMUM;332;R$/l;4.615;0.208;4.299;5.18;0.728;0.045;3.887;0.107;3.66;4.2066;0.028;11;2018
102257;2018-11-25;2018-12-01;NORDESTE;CEARA;GASOLINA COMUM;219;R$/l;4.615;0.100999999999999;4.47;4.97;0.621;0.022;3.994;0.101;3.869;4.2389;0.025;11;2018
102258;2018-11-25;2018-12-01;CENTRO OESTE;DISTRITO FEDERAL;GASOLINA COMUM;47;R$/l;4.445;0.16;4.189;4.989;0.458;0.036;3.987;0.094;3.73;4.1218;0.024;11;2018
102259;2018-11-25;2018-12-01;SUDESTE;ESPIRITO SANTO;GASOLINA COMUM;116;R$/l;4.582;0.158;3.96;4.98;0.576;0.034;4.006;0.071;3.87;4.2282;0.018;11;2018
102260;2018-11-25;2018-12-01;CENTRO OESTE;GOIAS;GASOLINA COMUM;230;R$/l;4.578;0.205;4.26;5.19;0.513;0.045;4.065;0.083;3.912;4.2066;0.02;11;2018
102261;2018-11-25;2018-12-01;NORDESTE;MARANHAO;GASOLINA COMUM;123;R$/l;4.312;0.262;3.999;4.899;0.538;0.061;3.774;0.111;3.6159;4.0806;0.029;11;2018
102262;2018-11-25;2018-12-01;CENTRO OESTE;MATO GROSSO;GASOLINA COMUM;159;R$/l;4.702;0.155;4.369;5.15;0.74;0.033;3.962;0.1;3.705;4.12;0.025;11;2018
102263;2018-11-25;2018-12-01;CENTRO OESTE;MATO GROSSO DO SUL;GASOLINA COMUM;87;R$/l;4.263;0.179;4.049;4.81;0.504;0.042;3.759;0.08;3.615;4.052;0.021;11;2018
102264;2018-11-25;2018-12-01;SUDESTE;MINAS GERAIS;GASOLINA COMUM;588;R$/l;4.761;0.159;4.299;5.57;0.554;0.033;4.207;0.096;4.0281;4.456;0.023;11;2018
102265;2018-11-25;2018-12-01;NORTE;PARA;GASOLINA COMUM;117;R$/l;4.632;0.254;4.26;5.36;0.635;0.055;3.997;0.105;3.768;4.275;0.026;11;2018
102266;2018-11-25;2018-12-01;NORDESTE;PARAIBA;GASOLINA COMUM;63;R$/l;4.472;0.139;4.29;4.799;0.509;0.031;3.963;0.161;3.6914;4.2659;0.041;11;2018
102267;2018-11-25;2018-12-01;SUL;PARANA;GASOLINA COMUM;367;R$/l;4.311;0.201999999999999;3.95;4.89;0.521;0.047;3.79;0.117;3.62;4.1614;0.031;11;2018
102268;2018-11-25;2018-12-01;NORDESTE;PERNAMBUCO;GASOLINA COMUM;190;R$/l;4.415;0.217;4.089;4.949;0.509;0.049;3.906;0.125;3.7;4.389;0.032;11;2018
102269;2018-11-25;2018-12-01;NORDESTE;PIAUI;GASOLINA COMUM;64;R$/l;4.616;0.166999999999999;4.459;4.989;0.555;0.036;4.061;0.041;4.0231;4.1358;0.01;11;2018
102270;2018-11-25;2018-12-01;SUDESTE;RIO DE JANEIRO;GASOLINA COMUM;417;R$/l;4.94;0.168;4.59;5.69;0.601;0.034;4.339;0.125;4.0289;4.7129;0.029;11;2018
102271;2018-11-25;2018-12-01;NORDESTE;RIO GRANDE DO NORTE;GASOLINA COMUM;62;R$/l;4.475;0.073;4.369;4.63;0.492;0.016;3.983;0.065;3.8957;4.1759;0.016;11;2018
102272;2018-11-25;2018-12-01;SUL;RIO GRANDE DO SUL;GASOLINA COMUM;361;R$/l;4.696;0.18;4.329;5.49;0.577;0.038;4.119;0.131;3.856;4.4576;0.032;11;2018
102273;2018-11-25;2018-12-01;NORTE;RONDONIA;GASOLINA COMUM;72;R$/l;4.579;0.216;4.21;5.01;0.613;0.047;3.966;0.116;3.7363;4.2256;0.029;11;2018
102274;2018-11-25;2018-12-01;NORTE;RORAIMA;GASOLINA COMUM;13;R$/l;4.297;0.034;4.25;4.35;0.584;0.008;3.713;0.076;3.6155;3.88;0.02;11;2018
102275;2018-11-25;2018-12-01;SUL;SANTA CATARINA;GASOLINA COMUM;252;R$/l;4.207;0.168;3.799;4.684;0.412;0.04;3.795;0.15;3.529;4.3985;0.04;11;2018
102276;2018-11-25;2018-12-01;SUDESTE;SAO PAULO;GASOLINA COMUM;1641;R$/l;4.291;0.216;3.769;5.299;0.589;0.05;3.702;0.119;3.35;4.1213;0.032;11;2018
102277;2018-11-25;2018-12-01;NORDESTE;SERGIPE;GASOLINA COMUM;39;R$/l;4.616;0.15;4.259;4.855;0.566;0.032;4.05;0.087;3.86;4.19;0.021;11;2018
102278;2018-11-25;2018-12-01;NORTE;TOCANTINS;GASOLINA COMUM;45;R$/l;4.813;0.276999999999999;4.19;6.29;0.745;0.0579999999999999;4.068;0.077;3.84;4.221;0.019;11;2018
102279;2018-11-25;2018-12-01;NORTE;ACRE;GLP;27;R$/13Kg;80.36;3.393;73.0;85.0;11.498;0.042;68.862;1.958;64.7;71.1;0.028;11;2018
102280;2018-11-25;2018-12-01;NORDESTE;ALAGOAS;GLP;26;R$/13Kg;67.013;3.117;60.0;75.0;17.99;0.047;49.023;3.596;46.32;55.9;0.073;11;2018
102281;2018-11-25;2018-12-01;NORTE;AMAPA;GLP;14;R$/13Kg;76.997;3.662;69.0;80.0;26.038;0.048;50.959;9.334;48.96;62.16;0.183;11;2018
102282;2018-11-25;2018-12-01;NORTE;AMAZONAS;GLP;56;R$/13Kg;72.642;6.216;66.0;90.0;9.639;0.086;63.003;1.696;58.05;64.05;0.027;11;2018
102283;2018-11-25;2018-12-01;NORDESTE;BAHIA;GLP;199;R$/13Kg;63.337;5.314;50.0;82.0;15.871;0.084;47.466;3.868;40.7;66;0.081;11;2018
102284;2018-11-25;2018-12-01;NORDESTE;CEARA;GLP;131;R$/13Kg;74.918;5.454;64.0;85.0;19.432;0.073;55.486;1.704;52;58;0.031;11;2018
102285;2018-11-25;2018-12-01;CENTRO OESTE;DISTRITO FEDERAL;GLP;42;R$/13Kg;73.095;4.933;65.0;95.0;20.053;0.067;53.042;5.057;47.77;60.75;0.095;11;2018
102286;2018-11-25;2018-12-01;SUDESTE;ESPIRITO SANTO;GLP;113;R$/13Kg;64.23;3.434;55.0;75.0;16.269;0.053;47.961;1.602;43.92;55;0.033;11;2018
